id_venta;id_sucursal;id_producto;fecha_venta;cantidad_vendida;total_venta
10684;3;11;19-06-2027;3;360.0
10685;2;8;09-11-2026;7;490.0
10686;5;8;21-12-2026;3;210.0
10687;3;2;02-11-2026;2;1600.0
10688;6;2;18-10-2026;6;4800.0
10689;2;6;01-09-2026;7;2100.0
10690;1;1;23-03-2029;4;4800.0
10691;2;5;11-02-2028;6;300.0
10692;6;3;21-05-2030;7;3500.0
10693;6;9;27-08-2028;3;750.0
10694;3;9;28-07-2028;1;250.0
10695;1;4;21-11-2027;2;50.0
10696;6;11;05-05-2030;3;360.0
10697;2;3;02-12-2028;10;5000.0
10698;6;3;10-03-2027;10;5000.0
10699;1;5;10-07-2028;8;400.0
10700;6;1;02-12-2029;5;6000.0
10701;4;9;09-05-2028;6;1500.0
10702;1;6;13-06-2027;10;3000.0
10703;6;8;25-01-2029;2;140.0
10704;1;1;16-12-2030;7;8400.0
10705;6;9;09-06-2027;5;1250.0
10706;5;11;14-08-2030;8;960.0
10707;5;12;29-02-2028;4;120.0
10708;4;5;25-04-2029;8;400.0
10709;2;7;14-05-2028;5;750.0
10710;3;3;29-04-2027;6;3000.0
10711;4;11;14-09-2029;7;840.0
10712;5;1;09-08-2026;10;12000.0
10713;6;2;21-05-2026;5;4000.0
10714;5;7;05-09-2026;3;450.0
10715;6;4;11-09-2028;1;25.0
10716;4;10;27-05-2029;2;160.0
10717;1;8;25-03-2030;4;280.0
10718;2;9;06-02-2028;1;250.0
10719;3;8;25-09-2030;4;280.0
10720;4;10;06-11-2027;6;480.0
10721;4;4;01-11-2029;8;200.0
10722;2;6;24-01-2027;10;3000.0
10723;5;2;08-10-2027;2;1600.0
10724;2;6;08-10-2027;8;2400.0
10725;1;12;06-04-2026;9;270.0
10726;4;5;09-12-2030;6;300.0
10727;6;5;21-12-2030;4;200.0
10728;2;3;28-12-2030;3;1500.0
10729;6;8;07-02-2030;4;280.0
10730;3;6;29-12-2026;3;900.0
10731;1;7;03-11-2028;8;1200.0
10732;6;2;19-10-2029;1;800.0
10733;6;10;26-09-2030;3;240.0
10734;4;3;16-06-2026;7;3500.0
10735;4;4;18-06-2026;2;50.0
10736;3;6;04-10-2026;4;1200.0
10737;6;2;14-08-2026;4;3200.0
10738;3;9;13-08-2029;8;2000.0
10739;1;6;05-06-2026;2;600.0
10740;2;7;08-09-2030;2;300.0
10741;2;6;14-07-2026;3;900.0
10742;1;9;14-11-2026;3;750.0
10743;1;6;02-09-2026;2;600.0
10744;6;12;04-02-2030;8;240.0
10745;1;1;18-01-2029;10;12000.0
10746;2;6;20-02-2026;7;2100.0
10747;6;6;27-04-2030;2;600.0
10748;3;6;09-10-2030;3;900.0
10749;6;5;23-10-2027;1;50.0
10750;3;6;08-05-2030;2;600.0
10751;6;5;24-07-2027;3;150.0
10752;3;10;30-09-2027;6;480.0
10753;3;6;06-08-2027;6;1800.0
10754;3;6;22-07-2029;1;300.0
10755;2;1;20-06-2026;9;10800.0
10756;3;12;07-08-2026;8;240.0
10757;2;7;10-03-2026;5;750.0
10758;4;11;27-11-2029;5;600.0
10759;6;7;12-10-2029;2;300.0
10760;6;8;30-05-2028;10;700.0
10761;1;9;06-02-2027;10;2500.0
10762;1;7;26-01-2030;9;1350.0
10763;6;4;07-01-2027;1;25.0
10764;2;6;06-01-2029;8;2400.0
10765;4;7;13-01-2029;7;1050.0
10766;2;5;11-09-2026;3;150.0
10767;6;6;22-08-2029;3;900.0
10768;4;3;20-12-2027;10;5000.0
10769;1;9;17-03-2030;3;750.0
10770;2;10;24-01-2030;4;320.0
10771;5;4;14-03-2030;4;100.0
10772;6;8;15-03-2027;1;70.0
10773;2;2;08-04-2028;1;800.0
10774;5;4;10-08-2030;7;175.0
10775;2;11;09-09-2026;2;240.0
10776;4;10;17-11-2027;10;800.0
10777;1;1;23-07-2030;10;12000.0
10778;5;9;03-01-2029;5;1250.0
10779;5;6;17-12-2029;6;1800.0
10780;6;11;29-10-2026;5;600.0
10781;1;12;15-04-2028;2;60.0
10782;2;3;10-12-2029;7;3500.0
10783;5;2;07-07-2029;5;4000.0
10784;6;7;18-02-2028;1;150.0
10785;1;5;07-05-2029;10;500.0
10786;6;1;18-12-2029;9;10800.0
10787;5;12;11-06-2030;3;90.0
10788;4;3;31-01-2030;4;2000.0
10789;4;6;14-04-2030;9;2700.0
10790;5;12;03-02-2027;8;240.0
10791;6;3;06-02-2028;9;4500.0
10792;2;6;12-06-2028;9;2700.0
10793;4;12;05-03-2029;10;300.0
10794;6;8;09-12-2026;4;280.0
10795;5;1;20-12-2029;7;8400.0
10796;3;4;25-03-2028;6;150.0
10797;3;7;03-12-2030;3;450.0
10798;1;4;16-11-2030;3;75.0
10799;3;11;23-11-2026;3;360.0
10800;3;6;12-06-2027;10;3000.0
10801;1;10;17-07-2027;1;80.0
10802;5;8;19-08-2030;7;490.0
10803;4;2;01-04-2026;7;5600.0
10804;2;12;26-03-2029;9;270.0
10805;3;6;27-10-2027;2;600.0
10806;5;4;18-05-2030;10;250.0
10807;1;3;30-11-2027;4;2000.0
10808;3;5;25-03-2027;4;200.0
10809;3;12;25-08-2026;8;240.0
10810;2;3;02-12-2029;2;1000.0
10811;5;4;17-01-2027;10;250.0
10812;4;11;16-02-2028;6;720.0
10813;2;6;16-01-2030;7;2100.0
10814;2;9;09-09-2030;3;750.0
10815;6;6;03-07-2030;1;300.0
10816;1;10;13-04-2027;8;640.0
10817;6;4;24-11-2030;7;175.0
10818;1;7;21-06-2026;3;450.0
10819;2;6;28-10-2030;7;2100.0
10820;6;6;19-08-2026;8;2400.0
10821;3;5;28-05-2026;7;350.0
10822;1;9;13-06-2026;8;2000.0
10823;5;4;29-11-2026;7;175.0
10824;1;4;13-12-2026;8;200.0
10825;5;4;13-02-2029;8;200.0
10826;4;2;27-05-2030;10;8000.0
10827;1;7;06-07-2026;6;900.0
10828;3;6;12-06-2030;5;1500.0
10829;2;7;05-05-2027;8;1200.0
10830;4;7;22-06-2027;8;1200.0
10831;6;10;21-07-2028;6;480.0
10832;1;7;02-06-2029;9;1350.0
10833;6;3;10-07-2029;5;2500.0
10834;2;4;02-03-2030;6;150.0
10835;4;8;04-01-2028;1;70.0
10836;2;9;31-10-2027;1;250.0
10837;6;4;30-03-2027;9;225.0
10838;6;4;04-03-2030;2;50.0
10839;2;3;20-04-2026;5;2500.0
10840;4;4;28-12-2029;9;225.0
10841;6;4;24-10-2027;3;75.0
10842;1;12;26-02-2027;4;120.0
10843;5;9;30-07-2028;4;1000.0
10844;3;1;25-05-2028;9;10800.0
10845;6;12;08-05-2026;7;210.0
10846;1;8;28-03-2027;10;700.0
10847;6;10;21-12-2026;5;400.0
10848;1;11;04-03-2028;2;240.0
10849;2;6;03-12-2026;9;2700.0
10850;2;11;23-12-2030;4;480.0
10851;2;8;20-07-2029;6;420.0
10852;5;1;21-10-2029;1;1200.0
10853;1;11;04-05-2028;9;1080.0
10854;1;1;18-03-2030;9;10800.0
10855;1;10;28-05-2030;1;80.0
10856;4;12;12-08-2029;6;180.0
10857;3;7;26-03-2028;3;450.0
10858;5;1;01-03-2028;5;6000.0
10859;1;8;30-08-2029;9;630.0
10860;3;8;22-09-2030;1;70.0
10861;1;1;15-03-2027;1;1200.0
10862;4;12;28-02-2029;1;30.0
10863;3;1;22-04-2027;6;7200.0
10864;4;6;06-07-2026;2;600.0
10865;3;2;26-10-2030;5;4000.0
10866;4;3;25-05-2027;4;2000.0
10867;6;2;08-11-2026;3;2400.0
10868;2;12;14-05-2026;6;180.0
10869;2;8;20-05-2026;7;490.0
10870;6;5;15-06-2027;8;400.0
10871;3;9;04-08-2030;2;500.0
10872;5;9;30-09-2027;9;2250.0
10873;2;2;19-01-2027;9;7200.0
10874;5;1;14-10-2028;6;7200.0
10875;1;1;10-08-2029;4;4800.0
10876;1;5;09-06-2027;10;500.0
10877;3;12;06-08-2027;1;30.0
10878;6;6;15-12-2030;7;2100.0
10879;6;4;07-02-2029;6;150.0
10880;5;4;27-08-2026;6;150.0
10881;4;9;23-08-2026;10;2500.0
10882;2;7;23-06-2026;5;750.0
10883;5;1;02-06-2030;5;6000.0
10884;2;10;19-09-2030;1;80.0
10885;6;12;22-08-2029;8;240.0
10886;5;12;15-09-2027;3;90.0
10887;6;9;13-01-2027;3;750.0
10888;5;10;05-07-2029;5;400.0
10889;2;6;28-02-2029;2;600.0
10890;5;3;08-03-2029;6;3000.0
10891;4;11;16-03-2026;2;240.0
10892;4;1;18-10-2029;2;2400.0
10893;2;1;25-07-2026;5;6000.0
10894;1;4;01-02-2028;2;50.0
10895;2;9;02-11-2028;8;2000.0
10896;5;5;09-11-2029;2;100.0
10897;3;3;01-09-2029;4;2000.0
10898;3;1;30-01-2027;4;4800.0
10899;6;10;28-04-2030;8;640.0
10900;6;4;22-09-2027;2;50.0
10901;5;11;26-07-2030;5;600.0
10902;1;4;17-02-2026;5;125.0
10903;4;10;29-10-2030;2;160.0
10904;1;7;15-04-2028;7;1050.0
10905;1;11;12-05-2026;10;1200.0
10906;5;12;11-11-2027;10;300.0
10907;5;4;05-01-2029;1;25.0
10908;3;10;03-08-2026;1;80.0
10909;1;7;05-08-2029;1;150.0
10910;3;12;13-02-2030;6;180.0
10911;3;9;19-12-2026;3;750.0
10912;4;2;08-08-2029;10;8000.0
10913;5;2;01-10-2027;3;2400.0
10914;3;6;19-01-2028;2;600.0
10915;3;5;02-09-2029;3;150.0
10916;6;4;20-06-2029;7;175.0
10917;6;6;18-06-2028;4;1200.0
10918;5;4;18-02-2030;7;175.0
10919;4;7;19-11-2027;7;1050.0
10920;3;3;11-04-2026;7;3500.0
10921;2;12;09-12-2029;6;180.0
10922;3;5;22-12-2030;10;500.0
10923;5;5;09-02-2027;6;300.0
10924;4;7;06-12-2029;6;900.0
10925;5;1;26-01-2027;4;4800.0
10926;2;10;10-02-2029;9;720.0
10927;1;5;25-05-2029;2;100.0
10928;2;4;28-12-2029;8;200.0
10929;6;8;07-09-2026;9;630.0
10930;6;12;06-04-2030;1;30.0
10931;3;9;22-02-2028;8;2000.0
10932;5;12;15-06-2029;1;30.0
10933;4;2;09-08-2026;3;2400.0
10934;4;6;04-09-2026;5;1500.0
10935;5;4;20-06-2030;1;25.0
10936;6;12;21-04-2030;2;60.0
10937;3;9;14-02-2027;3;750.0
10938;1;7;14-10-2026;2;300.0
10939;3;10;18-05-2030;3;240.0
10940;5;2;01-10-2026;6;4800.0
10941;5;6;17-11-2027;7;2100.0
10942;3;6;16-03-2027;2;600.0
10943;3;8;08-03-2028;3;210.0
10944;1;12;22-04-2029;6;180.0
10945;1;4;26-04-2028;7;175.0
10946;6;8;27-12-2028;4;280.0
10947;5;10;11-06-2029;9;720.0
10948;3;8;15-01-2028;1;70.0
10949;4;1;03-11-2027;6;7200.0
10950;4;11;09-06-2027;10;1200.0
10951;2;1;04-05-2030;3;3600.0
10952;2;4;16-11-2030;8;200.0
10953;6;3;10-07-2029;6;3000.0
10954;3;7;09-09-2028;8;1200.0
10955;5;5;20-02-2030;5;250.0
10956;1;7;27-03-2028;8;1200.0
10957;3;10;16-09-2028;5;400.0
10958;4;6;16-06-2026;8;2400.0
10959;2;10;08-07-2026;6;480.0
10960;3;5;22-06-2029;8;400.0
10961;6;2;09-04-2027;6;4800.0
10962;6;5;01-05-2027;2;100.0
10963;4;12;05-01-2027;2;60.0
10964;5;10;05-06-2027;1;80.0
10965;3;9;10-01-2027;4;1000.0
10966;6;2;25-04-2030;4;3200.0
10967;3;8;02-05-2028;4;280.0
10968;3;2;05-03-2027;7;5600.0
10969;4;3;14-06-2027;3;1500.0
10970;5;1;09-01-2028;4;4800.0
10971;5;11;20-04-2028;4;480.0
10972;4;10;16-03-2027;8;640.0
10973;3;8;06-11-2030;1;70.0
10974;6;9;29-12-2029;7;1750.0
10975;2;8;11-10-2030;4;280.0
10976;6;2;28-08-2029;1;800.0
10977;2;11;28-03-2029;1;120.0
10978;6;2;11-08-2028;9;7200.0
10979;1;5;28-07-2027;1;50.0
10980;4;11;07-05-2028;2;240.0
10981;5;2;19-12-2027;6;4800.0
10982;5;5;24-11-2027;1;50.0
10983;4;10;29-08-2027;3;240.0
10984;5;11;03-03-2030;7;840.0
10985;4;4;16-02-2026;4;100.0
10986;6;12;27-05-2026;4;120.0
10987;1;12;07-09-2027;8;240.0
10988;5;11;22-07-2029;2;240.0
10989;5;10;09-12-2028;4;320.0
10990;3;8;29-01-2028;4;280.0
10991;2;10;13-07-2026;8;640.0
10992;4;5;07-12-2028;7;350.0
10993;6;3;03-11-2029;5;2500.0
10994;5;4;16-09-2030;8;200.0
10995;3;1;29-01-2029;9;10800.0
10996;3;7;13-11-2029;6;900.0
10997;5;7;21-03-2027;7;1050.0
10998;5;10;04-12-2030;3;240.0
10999;3;2;18-04-2027;8;6400.0
11000;5;5;25-10-2029;3;150.0
11001;1;7;02-05-2028;8;1200.0
11002;5;12;16-03-2030;7;210.0
11003;4;10;19-03-2026;5;400.0
11004;5;11;08-05-2027;10;1200.0
11005;6;9;19-09-2028;3;750.0
11006;5;4;09-03-2026;2;50.0
11007;2;11;05-12-2029;7;840.0
11008;5;10;02-02-2030;7;560.0
11009;1;7;22-05-2030;1;150.0
11010;2;6;14-10-2030;10;3000.0
11011;1;8;20-03-2029;5;350.0
11012;1;8;02-08-2026;10;700.0
11013;3;8;23-07-2026;3;210.0
11014;1;9;14-01-2030;1;250.0
11015;1;4;17-10-2027;8;200.0
11016;5;9;03-02-2028;6;1500.0
11017;5;11;14-08-2030;2;240.0
11018;2;3;19-07-2027;2;1000.0
11019;5;12;12-12-2028;5;150.0
11020;2;6;17-07-2029;6;1800.0
11021;6;6;15-04-2030;3;900.0
11022;5;5;12-01-2027;6;300.0
11023;3;6;29-08-2026;4;1200.0
11024;4;2;20-09-2029;1;800.0
11025;3;4;22-10-2030;4;100.0
11026;5;7;05-12-2027;4;600.0
11027;5;4;03-12-2030;10;250.0
11028;1;4;08-12-2029;7;175.0
11029;1;3;14-10-2026;1;500.0
11030;2;10;02-02-2029;3;240.0
11031;4;5;26-02-2030;5;250.0
11032;3;10;28-01-2030;8;640.0
11033;2;3;18-12-2026;5;2500.0
11034;3;5;18-11-2028;3;150.0
11035;5;5;25-12-2027;2;100.0
11036;1;10;22-07-2027;9;720.0
11037;6;6;07-06-2027;10;3000.0
11038;6;9;18-09-2030;10;2500.0
11039;2;3;05-06-2030;8;4000.0
11040;6;2;10-12-2030;4;3200.0
11041;3;2;07-04-2028;1;800.0
11042;4;8;16-09-2027;6;420.0
11043;3;8;09-06-2027;6;420.0
11044;5;8;27-02-2027;6;420.0
11045;6;8;31-05-2028;2;140.0
11046;3;7;27-04-2026;6;900.0
11047;5;2;12-02-2027;8;6400.0
11048;2;5;18-08-2030;8;400.0
11049;4;3;25-03-2030;1;500.0
11050;3;5;27-10-2027;4;200.0
11051;5;11;18-01-2030;7;840.0
11052;5;9;16-04-2029;8;2000.0
11053;5;10;09-12-2027;9;720.0
11054;5;10;25-12-2027;9;720.0
11055;5;5;20-07-2028;3;150.0
11056;3;9;23-09-2028;5;1250.0
11057;3;12;21-10-2030;4;120.0
11058;3;2;09-04-2030;1;800.0
11059;5;2;10-06-2027;8;6400.0
11060;6;4;04-04-2027;2;50.0
11061;5;9;06-11-2030;8;2000.0
11062;4;6;14-02-2027;6;1800.0
11063;6;6;23-08-2028;2;600.0
11064;3;9;16-03-2030;7;1750.0
11065;3;10;12-03-2026;2;160.0
11066;6;12;21-07-2029;8;240.0
11067;4;2;06-02-2029;6;4800.0
11068;4;6;30-07-2027;5;1500.0
11069;4;2;30-01-2029;1;800.0
11070;6;1;13-12-2030;7;8400.0
11071;5;10;28-06-2029;3;240.0
11072;5;2;03-06-2026;5;4000.0
11073;5;10;29-11-2030;9;720.0
11074;1;6;25-10-2028;5;1500.0
11075;2;6;26-07-2027;7;2100.0
11076;2;7;19-05-2029;4;600.0
11077;4;1;09-05-2029;9;10800.0
11078;4;3;25-04-2030;6;3000.0
11079;5;5;01-07-2026;10;500.0
11080;6;7;06-04-2027;6;900.0
11081;4;5;09-03-2029;2;100.0
11082;2;9;09-06-2030;10;2500.0
11083;6;12;21-05-2028;9;270.0
11084;5;4;24-09-2030;3;75.0
11085;3;10;20-12-2028;2;160.0
11086;3;8;16-11-2029;9;630.0
11087;6;2;07-07-2030;1;800.0
11088;3;10;05-11-2030;7;560.0
11089;3;10;19-07-2030;3;240.0
11090;4;5;26-04-2030;5;250.0
11091;6;7;12-07-2029;6;900.0
11092;2;9;04-11-2029;6;1500.0
11093;2;3;14-02-2027;8;4000.0
11094;3;10;12-02-2030;2;160.0
11095;3;6;21-04-2028;10;3000.0
11096;4;2;16-02-2029;8;6400.0
11097;2;1;24-12-2026;4;4800.0
11098;3;6;10-12-2029;10;3000.0
11099;2;5;04-09-2028;1;50.0
11100;5;2;06-05-2029;5;4000.0
11101;3;12;20-01-2027;9;270.0
11102;3;8;23-11-2030;10;700.0
11103;3;11;15-08-2028;3;360.0
11104;3;7;08-09-2029;6;900.0
11105;4;5;13-04-2028;5;250.0
11106;6;5;12-07-2029;1;50.0
11107;1;7;03-04-2028;7;1050.0
11108;2;1;19-04-2028;3;3600.0
11109;1;6;09-09-2029;10;3000.0
11110;2;6;11-03-2026;1;300.0
11111;4;11;08-04-2027;2;240.0
11112;2;8;04-11-2028;3;210.0
11113;4;12;10-03-2029;5;150.0
11114;4;11;07-11-2027;5;600.0
11115;6;2;15-03-2026;8;6400.0
11116;2;7;10-05-2026;8;1200.0
11117;2;1;04-07-2029;7;8400.0
11118;2;12;26-09-2030;3;90.0
11119;2;8;27-05-2030;6;420.0
11120;3;9;13-04-2028;2;500.0
11121;5;8;14-06-2027;4;280.0
11122;6;10;05-02-2028;3;240.0
11123;3;12;15-04-2027;3;90.0
11124;6;12;10-06-2030;6;180.0
11125;6;7;27-11-2028;10;1500.0
11126;2;8;15-09-2030;3;210.0
11127;5;10;02-05-2027;3;240.0
11128;5;4;23-10-2028;7;175.0
11129;1;11;16-12-2029;3;360.0
11130;5;11;07-01-2030;6;720.0
11131;6;4;08-08-2027;5;125.0
11132;2;6;21-12-2030;7;2100.0
11133;4;3;17-01-2028;10;5000.0
11134;2;9;28-01-2027;8;2000.0
11135;4;8;13-09-2027;3;210.0
11136;4;1;15-04-2030;1;1200.0
11137;4;1;02-04-2029;4;4800.0
11138;5;8;20-07-2026;6;420.0
11139;1;4;02-06-2030;10;250.0
11140;4;7;01-12-2029;2;300.0
11141;2;8;06-03-2030;9;630.0
11142;3;9;06-02-2027;9;2250.0
11143;5;4;18-11-2027;7;175.0
11144;4;5;04-08-2030;5;250.0
11145;5;8;18-10-2029;4;280.0
11146;3;1;23-01-2029;9;10800.0
11147;6;5;05-05-2029;6;300.0
11148;1;5;08-06-2030;9;450.0
11149;2;3;27-04-2030;6;3000.0
11150;6;1;13-11-2026;5;6000.0
11151;6;8;13-09-2030;2;140.0
11152;5;10;18-11-2027;8;640.0
11153;1;12;16-06-2027;2;60.0
11154;4;12;21-06-2029;1;30.0
11155;6;8;03-04-2026;1;70.0
11156;4;10;01-04-2027;8;640.0
11157;2;11;08-04-2028;8;960.0
11158;3;1;11-01-2027;6;7200.0
11159;5;10;01-05-2026;10;800.0
11160;4;4;08-07-2029;1;25.0
11161;5;1;12-11-2026;5;6000.0
11162;4;3;23-12-2028;4;2000.0
11163;5;10;06-09-2030;5;400.0
11164;1;5;24-10-2030;4;200.0
11165;5;7;16-07-2030;1;150.0
11166;5;10;29-08-2026;1;80.0
11167;3;12;18-09-2028;10;300.0
11168;6;4;01-07-2026;1;25.0
11169;4;3;29-01-2030;7;3500.0
11170;6;10;21-06-2026;10;800.0
11171;3;11;10-10-2029;6;720.0
11172;1;3;02-03-2026;4;2000.0
11173;5;11;08-09-2030;3;360.0
11174;1;10;05-10-2029;4;320.0
11175;3;4;25-09-2030;7;175.0
11176;6;7;31-05-2027;2;300.0
11177;3;12;17-09-2027;2;60.0
11178;1;9;05-03-2029;3;750.0
11179;1;1;13-07-2029;8;9600.0
11180;1;8;29-05-2029;2;140.0
11181;4;5;17-05-2029;8;400.0
11182;1;4;16-05-2026;7;175.0
11183;4;9;03-02-2030;7;1750.0
11184;3;11;27-03-2028;6;720.0
11185;6;2;12-06-2027;7;5600.0
11186;5;3;24-10-2027;1;500.0
11187;3;2;30-10-2028;6;4800.0
11188;4;1;01-04-2027;6;7200.0
11189;5;12;10-07-2029;2;60.0
11190;4;5;05-12-2029;7;350.0
11191;4;8;26-01-2028;3;210.0
11192;4;11;26-08-2029;6;720.0
11193;4;2;07-07-2029;8;6400.0
11194;6;8;28-01-2028;7;490.0
11195;5;1;27-07-2026;7;8400.0
11196;3;10;22-11-2026;8;640.0
11197;3;12;14-04-2028;3;90.0
11198;1;8;27-04-2027;7;490.0
11199;2;10;19-01-2028;1;80.0
11200;3;4;13-01-2028;7;175.0
11201;3;9;19-05-2026;5;1250.0
11202;6;12;20-07-2030;7;210.0
11203;2;7;05-10-2030;7;1050.0
11204;6;5;06-04-2030;3;150.0
11205;4;4;21-08-2028;8;200.0
11206;1;3;16-10-2030;4;2000.0
11207;2;8;17-09-2028;10;700.0
11208;5;3;04-03-2030;1;500.0
11209;5;10;25-11-2029;1;80.0
11210;2;4;31-05-2030;3;75.0
11211;6;7;02-11-2029;5;750.0
11212;3;2;23-06-2027;5;4000.0
11213;3;8;19-06-2027;2;140.0
11214;4;9;01-08-2030;2;500.0
11215;2;6;04-05-2027;9;2700.0
11216;3;6;27-07-2027;4;1200.0
11217;6;6;13-06-2030;10;3000.0
11218;3;12;19-10-2028;1;30.0
11219;5;3;08-01-2028;8;4000.0
11220;2;8;16-07-2029;6;420.0
11221;3;11;23-12-2027;1;120.0
11222;5;7;05-11-2030;4;600.0
11223;2;9;18-04-2029;7;1750.0
11224;2;4;04-09-2028;10;250.0
11225;3;2;16-09-2028;10;8000.0
11226;6;8;11-12-2026;1;70.0
11227;5;2;28-09-2026;8;6400.0
11228;5;1;30-01-2028;3;3600.0
11229;1;12;16-11-2030;4;120.0
11230;1;6;20-12-2026;5;1500.0
11231;3;11;10-04-2029;9;1080.0
11232;6;10;10-09-2026;3;240.0
11233;3;12;08-06-2026;6;180.0
11234;3;3;16-06-2027;10;5000.0
11235;3;9;30-09-2028;4;1000.0
11236;5;2;11-09-2026;8;6400.0
11237;5;6;17-12-2030;9;2700.0
11238;5;5;07-02-2027;9;450.0
11239;2;5;18-08-2027;1;50.0
11240;6;6;27-08-2027;2;600.0
11241;3;5;05-08-2030;5;250.0
11242;4;8;16-05-2029;5;350.0
11243;2;6;15-09-2030;7;2100.0
11244;3;11;15-05-2029;10;1200.0
11245;5;4;22-11-2026;10;250.0
11246;5;5;19-11-2030;6;300.0
11247;4;1;19-06-2028;9;10800.0
11248;6;9;31-12-2027;2;500.0
11249;2;7;10-08-2029;6;900.0
11250;5;9;19-10-2026;1;250.0
11251;1;4;24-08-2029;3;75.0
11252;1;6;19-09-2026;1;300.0
11253;5;8;08-01-2028;10;700.0
11254;2;10;30-07-2028;8;640.0
11255;5;3;19-04-2029;8;4000.0
11256;4;1;23-06-2026;5;6000.0
11257;3;11;29-03-2027;8;960.0
11258;3;3;26-02-2026;4;2000.0
11259;1;7;08-12-2027;6;900.0
11260;4;8;14-10-2030;8;560.0
11261;5;8;02-01-2030;4;280.0
11262;6;8;14-10-2026;2;140.0
11263;5;5;22-11-2029;8;400.0
11264;1;1;28-04-2027;3;3600.0
11265;6;6;18-10-2029;2;600.0
11266;3;1;27-08-2026;9;10800.0
11267;3;4;11-12-2027;7;175.0
11268;1;2;07-11-2028;4;3200.0
11269;4;8;26-08-2026;2;140.0
11270;1;5;27-12-2026;7;350.0
11271;1;1;24-06-2026;8;9600.0
11272;2;10;31-08-2026;4;320.0
11273;4;2;23-07-2029;4;3200.0
11274;5;3;01-08-2028;6;3000.0
11275;3;4;06-03-2028;8;200.0
11276;3;3;14-07-2027;1;500.0
11277;6;11;09-06-2029;1;120.0
11278;3;9;15-01-2029;1;250.0
11279;1;8;02-01-2029;7;490.0
11280;2;5;17-05-2029;1;50.0
11281;5;8;10-07-2027;7;490.0
11282;3;3;03-04-2028;10;5000.0
11283;6;5;13-01-2029;8;400.0
11284;2;6;13-06-2029;4;1200.0
11285;4;7;27-11-2028;2;300.0
11286;5;5;19-01-2027;9;450.0
11287;3;1;12-09-2028;9;10800.0
11288;3;6;23-11-2026;9;2700.0
11289;1;9;04-01-2030;4;1000.0
11290;5;2;18-03-2027;5;4000.0
11291;1;10;08-11-2026;10;800.0
11292;6;3;13-12-2028;4;2000.0
11293;5;7;20-03-2029;2;300.0
11294;1;11;09-06-2030;6;720.0
11295;1;9;27-12-2026;4;1000.0
11296;3;1;25-01-2027;2;2400.0
11297;6;9;12-01-2030;3;750.0
11298;1;7;06-11-2030;5;750.0
11299;5;8;27-04-2026;7;490.0
11300;6;11;12-12-2027;2;240.0
11301;2;12;01-11-2030;6;180.0
11302;5;9;25-04-2027;2;500.0
11303;6;7;29-10-2030;7;1050.0
11304;3;6;26-08-2030;2;600.0
11305;5;12;23-12-2027;7;210.0
11306;4;9;25-10-2026;1;250.0
11307;1;11;26-08-2028;2;240.0
11308;6;2;26-01-2029;9;7200.0
11309;4;6;08-07-2029;4;1200.0
11310;6;10;09-05-2027;5;400.0
11311;5;11;06-10-2027;8;960.0
11312;2;5;09-11-2028;8;400.0
11313;1;2;03-09-2026;5;4000.0
11314;1;8;28-12-2029;4;280.0
11315;4;7;05-12-2030;1;150.0
11316;5;1;06-12-2027;9;10800.0
11317;5;6;29-10-2030;9;2700.0
11318;3;11;23-04-2028;4;480.0
11319;2;6;14-08-2029;7;2100.0
11320;4;11;13-07-2029;9;1080.0
11321;5;11;09-01-2030;9;1080.0
11322;5;11;08-05-2028;6;720.0
11323;4;9;01-08-2026;1;250.0
11324;3;10;25-12-2028;3;240.0
11325;1;11;01-05-2029;4;480.0
11326;1;7;17-03-2028;2;300.0
11327;1;9;26-07-2027;3;750.0
11328;1;6;02-02-2027;10;3000.0
11329;3;10;01-07-2027;1;80.0
11330;3;8;16-12-2026;10;700.0
11331;6;2;16-10-2030;6;4800.0
11332;4;9;28-09-2029;3;750.0
11333;6;10;01-12-2028;2;160.0
11334;6;8;25-02-2028;6;420.0
11335;6;10;26-11-2026;9;720.0
11336;1;5;27-09-2027;8;400.0
11337;1;7;08-05-2030;5;750.0
11338;2;12;02-04-2029;7;210.0
11339;6;4;16-06-2029;5;125.0
11340;3;9;15-10-2027;2;500.0
11341;4;7;17-05-2029;10;1500.0
11342;1;8;09-09-2027;4;280.0
11343;5;5;06-07-2026;2;100.0
11344;1;8;31-08-2029;8;560.0
11345;6;6;06-10-2027;8;2400.0
11346;1;2;01-04-2027;4;3200.0
11347;6;6;24-06-2026;3;900.0
11348;1;11;18-02-2026;1;120.0
11349;5;6;22-03-2028;3;900.0
11350;1;11;11-08-2028;10;1200.0
11351;6;2;20-09-2027;3;2400.0
11352;3;9;11-04-2029;9;2250.0
11353;5;7;21-02-2026;9;1350.0
11354;4;4;27-12-2026;5;125.0
11355;6;11;22-01-2029;6;720.0
11356;4;4;18-03-2027;2;50.0
11357;3;2;10-07-2026;7;5600.0
11358;1;11;27-02-2029;2;240.0
11359;5;6;26-05-2029;8;2400.0
11360;2;11;23-02-2027;4;480.0
11361;6;6;31-01-2027;4;1200.0
11362;2;4;30-03-2027;2;50.0
11363;2;2;21-12-2026;4;3200.0
11364;1;7;05-05-2030;4;600.0
11365;3;11;31-07-2028;8;960.0
11366;6;6;19-05-2026;4;1200.0
11367;5;9;29-08-2028;7;1750.0
11368;2;5;29-07-2030;2;100.0
