id_costo;id_sucursal;id_producto;fecha_costo;cantidad_comprada;total_costo
7729;2;10;08-11-2029;9;405.0
7730;6;10;27-11-2027;5;225.0
7731;6;1;09-02-2028;7;5600.0
7732;5;12;22-02-2027;7;70.0
7733;6;7;24-07-2026;11;990.0
7734;4;5;30-11-2030;9;180.0
7735;3;12;24-04-2026;6;60.0
7736;6;3;23-05-2026;7;2100.0
7737;4;9;20-08-2027;11;1650.0
7738;1;6;16-12-2030;11;1980.0
7739;6;8;10-07-2027;15;600.0
7740;2;11;05-04-2029;5;350.0
7741;4;7;18-08-2030;15;1350.0
7742;2;4;10-08-2029;8;80.0
7743;1;1;26-09-2028;12;9600.0
7744;5;6;15-02-2028;8;1440.0
7745;3;5;06-11-2028;12;240.0
7746;4;3;20-03-2026;15;4500.0
7747;4;6;18-02-2030;15;2700.0
7748;2;12;17-11-2028;8;80.0
7749;2;7;21-07-2030;13;1170.0
7750;3;10;23-03-2028;8;360.0
7751;4;3;11-12-2029;14;4200.0
7752;3;3;23-09-2029;8;2400.0
7753;4;9;27-04-2027;9;1350.0
7754;2;4;17-09-2026;14;140.0
7755;6;3;31-05-2026;8;2400.0
7756;4;8;29-11-2027;13;520.0
7757;1;3;27-01-2028;6;1800.0
7758;1;7;08-01-2029;15;1350.0
7759;1;3;28-12-2026;11;3300.0
7760;1;5;09-09-2027;13;260.0
7761;2;9;27-05-2028;7;1050.0
7762;2;10;16-04-2028;11;495.0
7763;2;9;15-04-2030;8;1200.0
7764;3;7;05-05-2028;6;540.0
7765;2;12;24-08-2030;7;70.0
7766;3;2;27-10-2030;6;3000.0
7767;5;2;18-02-2030;7;3500.0
7768;2;9;04-03-2028;7;1050.0
7769;5;8;10-08-2029;12;480.0
7770;1;12;06-04-2027;5;50.0
7771;2;1;11-01-2027;10;8000.0
7772;6;5;08-07-2030;13;260.0
7773;1;5;21-12-2030;10;200.0
7774;2;8;08-05-2026;5;200.0
7775;1;12;24-08-2026;12;120.0
7776;6;5;04-02-2030;9;180.0
7777;5;7;13-11-2029;7;630.0
7778;1;9;16-03-2027;9;1350.0
7779;6;2;17-12-2027;11;5500.0
7780;3;3;28-04-2026;5;1500.0
7781;3;12;05-12-2028;12;120.0
7782;5;2;10-05-2029;13;6500.0
7783;3;7;17-06-2027;5;450.0
7784;5;1;18-04-2030;7;5600.0
7785;2;8;29-12-2029;6;240.0
7786;4;6;24-10-2028;9;1620.0
7787;6;5;08-12-2029;11;220.0
7788;6;2;27-03-2026;14;7000.0
7789;1;4;02-10-2027;10;100.0
7790;5;8;24-07-2026;9;360.0
7791;4;5;13-11-2027;13;260.0
7792;1;2;02-02-2030;15;7500.0
7793;4;5;18-06-2029;6;120.0
7794;2;4;08-01-2028;10;100.0
7795;3;9;05-04-2026;6;900.0
7796;5;9;31-03-2027;14;2100.0
7797;2;12;01-02-2029;15;150.0
7798;6;4;12-11-2028;13;130.0
7799;4;1;04-11-2026;11;8800.0
7800;3;2;14-04-2028;7;3500.0
7801;4;4;09-10-2028;13;130.0
7802;6;8;21-11-2030;7;280.0
7803;5;10;25-12-2027;12;540.0
7804;1;4;19-12-2028;12;120.0
7805;5;4;19-08-2028;7;70.0
7806;1;1;19-05-2027;8;6400.0
7807;6;4;14-11-2028;5;50.0
7808;1;11;19-11-2030;15;1050.0
7809;5;3;18-04-2028;7;2100.0
7810;3;4;14-02-2027;7;70.0
7811;3;7;02-11-2027;10;900.0
7812;5;11;11-06-2028;9;630.0
7813;5;7;13-07-2026;14;1260.0
7814;2;2;16-08-2028;14;7000.0
7815;6;9;28-10-2027;14;2100.0
7816;1;10;05-02-2030;12;540.0
7817;1;11;26-10-2027;6;420.0
7818;1;6;27-05-2026;11;1980.0
7819;6;7;14-04-2030;12;1080.0
7820;6;6;03-03-2029;7;1260.0
7821;4;3;10-08-2026;15;4500.0
7822;6;1;07-07-2028;5;4000.0
7823;1;10;29-09-2026;9;405.0
7824;6;7;28-02-2026;11;990.0
7825;5;4;20-08-2029;6;60.0
7826;3;5;20-05-2027;11;220.0
7827;5;4;10-04-2029;9;90.0
7828;5;1;11-11-2027;11;8800.0
7829;2;11;07-01-2028;8;560.0
7830;2;7;18-09-2027;9;810.0
7831;3;10;05-05-2030;12;540.0
7832;2;2;10-05-2026;15;7500.0
7833;3;4;21-06-2029;13;130.0
7834;1;2;09-10-2028;9;4500.0
7835;3;11;22-03-2029;6;420.0
7836;5;11;26-12-2028;13;910.0
7837;6;10;13-08-2030;12;540.0
7838;2;2;01-03-2026;5;2500.0
7839;1;12;26-05-2030;11;110.0
7840;4;12;26-10-2028;10;100.0
7841;5;1;17-10-2029;14;11200.0
7842;1;10;01-10-2030;9;405.0
7843;1;8;29-05-2029;9;360.0
7844;6;12;30-03-2028;7;70.0
7845;5;2;19-08-2027;14;7000.0
7846;1;4;20-05-2028;7;70.0
7847;1;4;22-12-2030;6;60.0
7848;2;3;14-11-2027;5;1500.0
7849;6;11;10-12-2030;7;490.0
7850;3;1;11-07-2028;13;10400.0
7851;2;1;14-03-2026;7;5600.0
7852;2;11;12-05-2027;13;910.0
7853;2;8;14-06-2026;9;360.0
7854;5;2;07-12-2026;13;6500.0
7855;2;8;14-05-2026;6;240.0
7856;4;1;17-07-2028;8;6400.0
7857;3;10;14-05-2029;7;315.0
7858;5;1;07-03-2026;15;12000.0
7859;5;7;25-10-2026;13;1170.0
7860;3;1;05-07-2027;7;5600.0
7861;1;11;02-06-2026;8;560.0
7862;6;10;29-04-2029;12;540.0
7863;2;12;15-09-2030;15;150.0
7864;6;12;28-08-2028;9;90.0
7865;1;11;26-02-2029;6;420.0
7866;5;5;02-04-2030;7;140.0
7867;5;11;15-02-2028;13;910.0
7868;1;11;22-02-2030;7;490.0
7869;4;6;16-09-2030;9;1620.0
7870;3;3;16-06-2029;5;1500.0
7871;6;7;21-12-2027;5;450.0
7872;5;7;04-12-2029;12;1080.0
7873;2;2;24-04-2026;5;2500.0
7874;1;6;27-12-2028;11;1980.0
7875;5;2;20-02-2030;9;4500.0
7876;2;12;15-10-2029;8;80.0
7877;6;9;09-06-2028;9;1350.0
7878;2;1;18-01-2030;7;5600.0
7879;3;10;14-07-2029;5;225.0
7880;2;3;17-10-2027;14;4200.0
7881;3;11;24-05-2027;7;490.0
7882;1;3;23-05-2026;10;3000.0
7883;2;7;30-05-2029;6;540.0
7884;3;5;05-05-2026;5;100.0
7885;2;1;14-02-2030;13;10400.0
7886;3;1;02-11-2027;11;8800.0
7887;5;5;10-03-2027;10;200.0
7888;4;11;09-04-2030;10;700.0
7889;2;9;09-08-2028;8;1200.0
7890;6;9;20-05-2028;13;1950.0
7891;6;9;24-12-2030;12;1800.0
7892;5;5;23-04-2029;11;220.0
7893;2;5;24-07-2027;12;240.0
7894;1;10;26-02-2028;12;540.0
7895;3;12;21-08-2027;6;60.0
7896;6;10;29-12-2027;6;270.0
7897;5;7;06-09-2029;10;900.0
7898;3;8;11-05-2027;9;360.0
7899;6;6;18-05-2028;7;1260.0
7900;4;1;15-04-2027;13;10400.0
7901;4;6;27-03-2027;7;1260.0
7902;2;11;20-09-2030;10;700.0
7903;6;8;08-10-2029;9;360.0
7904;1;2;01-07-2026;14;7000.0
7905;6;3;10-04-2027;11;3300.0
7906;5;4;05-06-2030;10;100.0
7907;1;4;05-09-2030;5;50.0
7908;4;5;29-07-2030;6;120.0
7909;1;4;31-07-2029;15;150.0
7910;4;4;16-11-2029;6;60.0
7911;3;5;29-05-2026;6;120.0
7912;6;11;19-01-2027;9;630.0
7913;3;1;29-03-2026;10;8000.0
7914;2;6;21-04-2027;9;1620.0
7915;4;8;31-05-2026;11;440.0
7916;3;10;27-12-2028;12;540.0
7917;3;6;29-10-2029;15;2700.0
7918;5;5;15-07-2029;5;100.0
7919;5;2;20-07-2026;13;6500.0
7920;4;6;17-09-2026;12;2160.0
7921;1;3;15-03-2026;15;4500.0
7922;1;2;14-05-2026;10;5000.0
7923;6;9;04-10-2030;8;1200.0
7924;4;1;01-03-2027;10;8000.0
7925;5;9;17-09-2030;9;1350.0
7926;6;1;23-12-2026;9;7200.0
7927;4;11;10-05-2027;10;700.0
7928;6;6;16-05-2028;14;2520.0
7929;5;8;18-10-2030;7;280.0
7930;6;2;15-06-2029;8;4000.0
7931;3;11;27-09-2027;9;630.0
7932;5;12;27-09-2027;13;130.0
7933;3;9;21-11-2029;10;1500.0
7934;4;4;03-05-2030;11;110.0
7935;3;11;18-09-2029;13;910.0
7936;1;9;17-08-2027;5;750.0
7937;1;10;11-08-2027;7;315.0
7938;5;10;21-10-2026;5;225.0
7939;4;7;20-05-2027;9;810.0
7940;2;7;27-07-2026;7;630.0
7941;5;2;30-06-2030;8;4000.0
7942;4;8;06-08-2026;5;200.0
7943;2;12;16-06-2030;9;90.0
7944;2;11;08-02-2030;9;630.0
7945;5;7;13-10-2029;7;630.0
7946;2;11;08-10-2029;10;700.0
7947;6;5;30-08-2028;13;260.0
7948;6;7;12-11-2026;15;1350.0
7949;5;12;02-12-2027;7;70.0
7950;3;2;07-11-2027;5;2500.0
7951;1;8;19-06-2028;7;280.0
7952;3;8;18-11-2029;10;400.0
7953;3;8;06-06-2027;7;280.0
7954;5;9;13-08-2027;14;2100.0
7955;2;6;09-07-2027;15;2700.0
7956;4;9;20-05-2029;15;2250.0
7957;3;11;05-09-2029;7;490.0
7958;5;11;29-05-2026;7;490.0
7959;3;1;30-10-2028;13;10400.0
7960;1;3;15-01-2030;15;4500.0
7961;4;8;28-04-2027;6;240.0
7962;1;1;04-03-2027;9;7200.0
7963;2;6;22-08-2028;13;2340.0
7964;1;4;06-10-2029;10;100.0
7965;3;4;29-10-2027;5;50.0
7966;6;8;21-06-2028;7;280.0
7967;3;3;27-08-2028;8;2400.0
7968;6;11;13-05-2030;9;630.0
7969;6;10;21-01-2029;11;495.0
7970;6;12;07-09-2029;7;70.0
7971;6;11;19-05-2027;13;910.0
7972;6;10;07-10-2030;5;225.0
7973;5;12;12-06-2027;7;70.0
7974;5;3;16-05-2030;6;1800.0
7975;5;1;04-06-2029;5;4000.0
7976;4;7;24-07-2027;6;540.0
7977;1;7;20-01-2030;8;720.0
7978;6;4;12-08-2028;7;70.0
7979;5;12;17-07-2029;15;150.0
7980;1;7;31-05-2028;5;450.0
7981;6;9;21-10-2026;10;1500.0
7982;5;8;02-06-2027;13;520.0
7983;5;8;31-12-2029;10;400.0
7984;4;10;12-07-2026;6;270.0
7985;1;4;03-03-2030;6;60.0
7986;1;7;24-06-2026;10;900.0
7987;5;1;26-11-2027;11;8800.0
7988;2;9;02-11-2029;6;900.0
7989;6;2;14-12-2027;9;4500.0
7990;3;5;13-06-2027;14;280.0
7991;5;10;05-11-2027;6;270.0
7992;4;5;14-09-2028;15;300.0
7993;4;1;25-08-2030;7;5600.0
7994;4;6;25-06-2027;8;1440.0
7995;6;3;12-01-2027;8;2400.0
7996;2;6;16-09-2027;12;2160.0
7997;5;2;19-09-2029;5;2500.0
7998;4;2;23-10-2030;15;7500.0
7999;3;2;09-10-2026;7;3500.0
8000;3;7;31-03-2028;11;990.0
8001;4;8;16-09-2030;8;320.0
8002;5;10;14-09-2029;9;405.0
8003;4;6;24-07-2028;10;1800.0
8004;2;1;25-04-2030;10;8000.0
8005;2;7;24-02-2029;10;900.0
8006;1;12;10-11-2028;10;100.0
8007;3;12;14-02-2028;6;60.0
8008;6;6;16-04-2027;10;1800.0
8009;4;10;25-03-2028;13;585.0
8010;4;4;01-12-2030;9;90.0
8011;1;8;11-05-2026;12;480.0
8012;5;7;22-09-2026;12;1080.0
8013;1;8;19-05-2028;15;600.0
8014;6;1;30-06-2030;14;11200.0
8015;6;3;26-02-2029;11;3300.0
8016;1;1;24-03-2027;13;10400.0
8017;4;8;12-05-2030;14;560.0
8018;5;2;15-05-2030;7;3500.0
8019;1;5;04-10-2030;13;260.0
8020;5;6;18-10-2030;8;1440.0
8021;5;8;04-05-2027;15;600.0
8022;4;9;22-02-2028;11;1650.0
8023;6;3;27-05-2030;13;3900.0
8024;1;9;15-10-2029;14;2100.0
8025;5;1;22-03-2027;8;6400.0
8026;6;9;02-04-2026;7;1050.0
8027;6;5;26-03-2028;7;140.0
8028;4;6;05-02-2027;14;2520.0
8029;3;3;20-01-2027;13;3900.0
8030;3;10;10-11-2027;11;495.0
8031;2;3;06-08-2027;11;3300.0
8032;4;1;30-05-2030;13;10400.0
8033;5;7;18-03-2030;13;1170.0
8034;6;1;16-09-2029;13;10400.0
8035;1;3;08-08-2030;14;4200.0
8036;1;9;25-01-2029;12;1800.0
8037;4;7;24-09-2027;12;1080.0
8038;4;4;16-03-2030;9;90.0
8039;1;10;04-01-2027;13;585.0
8040;4;2;17-11-2030;11;5500.0
8041;1;7;19-05-2029;15;1350.0
8042;2;6;14-11-2029;14;2520.0
8043;1;1;24-01-2030;13;10400.0
8044;4;2;09-09-2029;15;7500.0
8045;1;1;12-02-2030;14;11200.0
8046;6;4;27-06-2028;11;110.0
8047;1;1;15-07-2026;10;8000.0
8048;2;3;10-05-2030;8;2400.0
8049;4;2;23-10-2026;6;3000.0
8050;2;6;01-05-2026;14;2520.0
8051;2;11;02-03-2027;14;980.0
8052;4;12;07-03-2030;15;150.0
8053;4;5;26-03-2030;15;300.0
8054;1;10;07-05-2030;7;315.0
8055;5;6;10-09-2029;15;2700.0
8056;4;3;31-07-2028;5;1500.0
8057;5;12;01-01-2030;14;140.0
8058;1;9;24-09-2026;15;2250.0
8059;3;7;29-05-2030;11;990.0
8060;3;9;28-10-2030;9;1350.0
8061;6;5;11-04-2030;12;240.0
8062;5;8;11-11-2029;7;280.0
8063;2;1;22-04-2028;15;12000.0
8064;3;1;28-04-2028;9;7200.0
8065;5;5;19-10-2030;6;120.0
8066;4;11;21-08-2029;15;1050.0
8067;5;12;09-11-2028;15;150.0
8068;4;9;29-10-2026;13;1950.0
8069;3;3;30-08-2029;12;3600.0
8070;1;3;29-01-2028;12;3600.0
8071;1;11;21-06-2027;13;910.0
8072;4;7;05-07-2028;14;1260.0
8073;6;1;10-12-2029;13;10400.0
8074;1;11;07-03-2030;13;910.0
8075;6;2;29-12-2027;15;7500.0
8076;2;8;06-04-2027;9;360.0
8077;5;12;11-09-2030;11;110.0
8078;3;4;18-06-2027;8;80.0
8079;4;3;02-04-2029;5;1500.0
8080;2;8;26-11-2028;7;280.0
8081;4;1;20-06-2026;5;4000.0
8082;3;5;16-08-2027;13;260.0
8083;4;4;26-11-2030;14;140.0
8084;5;6;17-07-2027;10;1800.0
8085;6;1;10-10-2030;15;12000.0
8086;3;1;10-11-2029;11;8800.0
8087;6;3;26-05-2027;11;3300.0
8088;6;9;15-11-2029;11;1650.0
8089;2;10;23-11-2030;15;675.0
8090;3;1;26-06-2027;14;11200.0
8091;2;5;19-12-2030;14;280.0
8092;4;4;28-07-2029;8;80.0
8093;5;9;28-08-2028;5;750.0
8094;3;2;20-08-2028;10;5000.0
8095;5;6;30-09-2029;8;1440.0
8096;5;5;10-07-2028;14;280.0
8097;2;1;13-06-2028;5;4000.0
8098;2;12;26-06-2027;5;50.0
8099;6;4;15-02-2027;14;140.0
8100;2;7;10-11-2030;13;1170.0
8101;2;3;26-06-2027;13;3900.0
8102;4;12;29-09-2030;8;80.0
8103;6;3;16-05-2028;15;4500.0
8104;1;5;23-01-2027;5;100.0
8105;2;4;04-12-2028;14;140.0
8106;5;12;02-02-2027;6;60.0
8107;5;3;11-12-2028;6;1800.0
8108;4;10;18-08-2028;10;450.0
8109;5;8;09-03-2027;13;520.0
8110;2;4;15-11-2027;11;110.0
8111;2;9;06-09-2026;8;1200.0
8112;6;1;08-11-2027;6;4800.0
8113;3;9;11-07-2030;9;1350.0
8114;6;6;17-12-2027;5;900.0
8115;6;6;20-05-2029;7;1260.0
8116;1;4;13-10-2026;10;100.0
8117;1;6;03-07-2026;15;2700.0
8118;3;6;30-05-2030;6;1080.0
8119;1;2;07-04-2028;9;4500.0
8120;4;10;03-03-2026;14;630.0
8121;3;4;04-02-2030;9;90.0
8122;6;9;12-08-2026;9;1350.0
8123;1;11;14-06-2029;11;770.0
8124;2;10;09-09-2030;13;585.0
8125;6;3;29-09-2027;15;4500.0
8126;6;4;23-12-2030;13;130.0
8127;6;2;12-05-2030;9;4500.0
8128;1;4;06-01-2029;13;130.0
8129;3;10;03-04-2028;5;225.0
8130;5;7;16-11-2026;7;630.0
8131;5;5;23-02-2028;13;260.0
8132;4;3;14-03-2028;9;2700.0
8133;6;12;26-10-2027;6;60.0
8134;6;1;01-03-2029;9;7200.0
8135;6;11;27-12-2026;11;770.0
8136;5;1;29-12-2029;5;4000.0
8137;6;5;08-01-2028;9;180.0
8138;5;3;19-04-2028;14;4200.0
8139;3;2;21-10-2026;10;5000.0
8140;4;11;05-05-2030;5;350.0
8141;3;4;22-11-2027;9;90.0
8142;3;12;09-01-2029;10;100.0
8143;5;8;25-11-2027;8;320.0
8144;6;8;31-10-2029;6;240.0
8145;2;8;28-08-2029;10;400.0
8146;6;5;05-11-2027;12;240.0
8147;6;1;15-04-2030;12;9600.0
8148;6;12;29-04-2030;15;150.0
8149;2;4;18-12-2029;7;70.0
8150;6;12;23-11-2026;13;130.0
8151;6;1;28-11-2027;15;12000.0
8152;1;12;03-04-2030;9;90.0
8153;2;3;28-07-2027;10;3000.0
8154;6;5;20-09-2028;9;180.0
8155;3;4;15-06-2027;13;130.0
8156;3;6;22-02-2028;11;1980.0
8157;3;5;23-07-2026;6;120.0
8158;3;1;27-05-2028;9;7200.0
8159;5;12;16-01-2029;14;140.0
8160;4;1;19-05-2026;11;8800.0
8161;3;12;27-02-2030;10;100.0
8162;2;10;14-05-2028;10;450.0
8163;6;3;07-04-2026;12;3600.0
8164;2;10;05-11-2030;6;270.0
8165;1;6;03-01-2029;12;2160.0
8166;1;11;27-04-2027;9;630.0
8167;3;9;12-09-2027;9;1350.0
8168;4;6;15-05-2028;15;2700.0
8169;5;6;11-07-2030;13;2340.0
8170;6;4;12-12-2026;10;100.0
8171;1;7;08-05-2028;8;720.0
8172;2;8;23-01-2028;8;320.0
8173;2;9;07-05-2030;7;1050.0
8174;5;4;15-06-2028;10;100.0
8175;6;5;21-07-2030;15;300.0
8176;4;1;15-12-2029;12;9600.0
8177;3;6;10-05-2029;5;900.0
8178;3;9;02-03-2029;10;1500.0
8179;3;5;05-09-2028;5;100.0
8180;6;2;24-06-2029;12;6000.0
8181;5;4;12-03-2028;6;60.0
8182;2;9;17-09-2026;11;1650.0
8183;6;9;30-10-2028;6;900.0
8184;4;6;25-04-2028;11;1980.0
8185;4;2;16-12-2027;5;2500.0
8186;1;9;23-08-2028;15;2250.0
8187;3;10;14-04-2026;11;495.0
8188;5;12;13-07-2029;12;120.0
8189;5;5;21-03-2030;12;240.0
8190;2;4;08-04-2029;15;150.0
8191;1;12;06-05-2027;15;150.0
8192;2;1;04-11-2026;11;8800.0
8193;4;5;30-09-2029;9;180.0
8194;4;3;25-12-2030;14;4200.0
8195;3;2;04-03-2026;14;7000.0
8196;2;6;01-08-2029;6;1080.0
8197;1;7;28-08-2030;8;720.0
8198;3;9;06-11-2029;8;1200.0
8199;3;4;24-09-2026;9;90.0
8200;4;10;25-01-2027;12;540.0
8201;3;12;04-04-2028;5;50.0
8202;6;6;05-05-2027;5;900.0
8203;5;11;10-09-2026;15;1050.0
8204;2;6;04-08-2027;12;2160.0
8205;1;7;11-09-2030;14;1260.0
8206;6;9;16-07-2030;11;1650.0
8207;5;3;29-03-2030;12;3600.0
8208;5;1;15-09-2027;13;10400.0
8209;1;2;08-04-2029;6;3000.0
8210;1;7;15-11-2026;13;1170.0
8211;4;8;06-10-2026;13;520.0
8212;1;10;28-07-2028;5;225.0
8213;1;11;10-06-2029;8;560.0
8214;2;5;15-11-2029;15;300.0
8215;6;6;27-08-2026;8;1440.0
8216;6;2;27-05-2029;12;6000.0
8217;6;7;26-04-2028;11;990.0
8218;6;7;14-01-2030;12;1080.0
8219;3;8;03-04-2030;10;400.0
8220;6;12;20-07-2028;5;50.0
8221;1;1;11-11-2026;6;4800.0
8222;3;10;24-03-2029;7;315.0
8223;2;8;30-08-2027;6;240.0
8224;2;4;01-05-2026;13;130.0
8225;1;4;27-09-2027;9;90.0
8226;5;5;03-05-2029;6;120.0
8227;5;3;10-07-2030;13;3900.0
8228;3;4;03-05-2026;12;120.0
8229;5;12;22-04-2029;13;130.0
8230;2;9;02-08-2027;6;900.0
8231;5;2;16-02-2029;7;3500.0
8232;3;8;27-06-2026;15;600.0
8233;6;3;14-05-2028;12;3600.0
8234;2;6;21-07-2027;14;2520.0
8235;2;3;26-10-2028;8;2400.0
8236;3;6;31-05-2027;9;1620.0
8237;5;8;12-09-2028;8;320.0
8238;3;4;31-08-2028;14;140.0
8239;2;5;25-12-2028;6;120.0
8240;2;5;29-09-2027;9;180.0
8241;3;5;12-10-2028;13;260.0
8242;4;7;06-04-2027;5;450.0
8243;5;4;30-11-2030;12;120.0
8244;4;5;20-05-2027;11;220.0
8245;1;12;19-06-2030;6;60.0
8246;1;2;13-10-2030;7;3500.0
8247;3;6;25-07-2030;5;900.0
8248;2;8;29-10-2030;13;520.0
8249;5;4;30-05-2026;14;140.0
8250;4;9;27-07-2030;11;1650.0
8251;6;11;02-11-2030;13;910.0
8252;5;10;06-03-2029;12;540.0
8253;5;2;30-07-2029;11;5500.0
8254;3;8;31-10-2030;15;600.0
8255;5;6;24-04-2027;9;1620.0
8256;6;7;25-09-2027;12;1080.0
8257;4;4;12-08-2026;7;70.0
8258;4;10;03-08-2028;15;675.0
8259;1;10;15-03-2028;5;225.0
8260;1;2;01-10-2029;10;5000.0
8261;4;3;09-06-2030;6;1800.0
8262;1;7;09-05-2026;15;1350.0
8263;6;11;02-09-2026;14;980.0
8264;4;5;11-07-2028;9;180.0
8265;5;4;04-09-2030;15;150.0
8266;3;10;18-12-2029;12;540.0
8267;1;11;05-11-2026;11;770.0
8268;6;2;05-04-2027;13;6500.0
8269;6;1;03-03-2027;14;11200.0
8270;3;9;12-10-2030;12;1800.0
8271;5;1;25-06-2026;6;4800.0
8272;1;7;13-07-2029;5;450.0
8273;4;1;27-01-2028;11;8800.0
8274;1;1;22-05-2029;5;4000.0
8275;5;4;16-05-2029;6;60.0
8276;3;10;24-09-2029;15;675.0
8277;4;2;11-12-2028;12;6000.0
8278;5;9;18-02-2030;10;1500.0
8279;5;5;18-11-2030;12;240.0
8280;5;9;14-11-2027;7;1050.0
8281;1;5;29-12-2028;15;300.0
8282;6;9;05-07-2028;11;1650.0
8283;5;11;13-07-2027;5;350.0
8284;6;7;31-03-2026;9;810.0
8285;1;12;25-12-2026;14;140.0
8286;6;12;07-09-2027;12;120.0
8287;1;1;22-04-2028;13;10400.0
8288;6;5;04-06-2028;5;100.0
8289;6;9;18-01-2028;8;1200.0
8290;3;5;31-01-2028;12;240.0
8291;3;1;06-03-2027;15;12000.0
8292;4;3;11-04-2029;13;3900.0
8293;1;12;16-12-2027;15;150.0
8294;5;9;27-07-2029;11;1650.0
8295;2;1;09-12-2029;7;5600.0
8296;4;7;17-03-2026;8;720.0
8297;1;3;22-09-2028;12;3600.0
8298;1;6;24-07-2027;11;1980.0
8299;4;10;16-03-2027;7;315.0
8300;1;1;15-08-2030;6;4800.0
8301;1;11;27-10-2029;5;350.0
8302;3;3;11-10-2029;7;2100.0
8303;2;6;18-04-2027;10;1800.0
8304;4;2;21-03-2026;11;5500.0
8305;6;3;22-12-2028;9;2700.0
8306;1;5;19-10-2027;5;100.0
8307;1;3;25-01-2030;15;4500.0
8308;5;11;22-09-2028;7;490.0
8309;1;10;13-01-2027;11;495.0
8310;5;1;22-05-2029;8;6400.0
8311;4;10;16-04-2028;11;495.0
8312;5;10;10-10-2026;15;675.0
8313;3;12;10-06-2026;9;90.0
8314;6;8;03-09-2030;8;320.0
8315;4;8;26-10-2026;8;320.0
8316;5;11;25-08-2030;15;1050.0
8317;6;9;07-11-2028;11;1650.0
8318;6;1;14-02-2030;7;5600.0
8319;6;1;18-02-2029;6;4800.0
8320;2;12;20-02-2028;12;120.0
8321;2;10;27-06-2029;9;405.0
8322;5;11;18-08-2030;11;770.0
8323;2;12;14-11-2027;15;150.0
8324;4;10;28-05-2030;15;675.0
8325;6;2;16-09-2026;8;4000.0
8326;2;1;29-08-2026;11;8800.0
8327;1;2;12-05-2026;7;3500.0
8328;1;11;01-05-2030;8;560.0
8329;3;10;04-04-2030;7;315.0
8330;4;5;19-03-2029;10;200.0
8331;6;3;05-09-2026;13;3900.0
8332;2;3;27-09-2028;9;2700.0
8333;2;11;02-05-2029;9;630.0
8334;2;8;18-03-2028;6;240.0
8335;4;4;12-01-2029;8;80.0
8336;3;12;11-12-2027;15;150.0
8337;3;9;03-08-2027;5;750.0
8338;6;9;21-02-2029;13;1950.0
8339;2;8;16-03-2029;7;280.0
8340;2;3;24-01-2027;6;1800.0
8341;6;8;30-03-2026;5;200.0
8342;5;8;27-08-2028;13;520.0
8343;5;5;18-08-2026;14;280.0
8344;1;10;16-02-2028;12;540.0
8345;2;4;10-04-2026;8;80.0
8346;5;8;20-03-2029;8;320.0
8347;1;6;04-08-2028;5;900.0
8348;6;9;01-10-2028;7;1050.0
8349;6;2;02-08-2026;11;5500.0
8350;2;10;21-06-2027;5;225.0
8351;4;5;02-12-2026;9;180.0
8352;4;5;24-11-2030;12;240.0
8353;3;12;01-09-2029;7;70.0
8354;4;7;03-08-2026;11;990.0
8355;4;2;29-07-2026;8;4000.0
8356;1;6;31-08-2028;15;2700.0
8357;4;12;09-10-2026;5;50.0
8358;6;12;17-06-2026;7;70.0
8359;3;5;22-11-2028;13;260.0
8360;5;6;03-01-2027;5;900.0
8361;3;4;15-04-2027;12;120.0
8362;5;10;01-11-2027;5;225.0
8363;4;12;12-11-2030;5;50.0
8364;1;9;12-08-2026;13;1950.0
8365;5;7;19-12-2030;12;1080.0
8366;5;5;22-02-2027;5;100.0
8367;5;4;15-02-2029;6;60.0
8368;6;1;24-07-2028;5;4000.0
8369;4;2;03-10-2026;5;2500.0
8370;2;7;24-06-2027;9;810.0
8371;5;4;15-09-2027;12;120.0
8372;2;11;05-04-2029;7;490.0
8373;4;8;22-09-2026;9;360.0
8374;5;10;15-10-2026;10;450.0
8375;3;3;05-08-2028;10;3000.0
8376;5;6;09-06-2026;6;1080.0
8377;4;4;12-02-2030;12;120.0
8378;3;7;29-09-2026;13;1170.0
8379;1;12;05-01-2027;10;100.0
8380;2;9;16-04-2028;9;1350.0
8381;2;1;23-09-2028;13;10400.0
8382;3;4;13-06-2027;5;50.0
8383;3;9;02-07-2027;6;900.0
8384;1;10;24-01-2027;6;270.0
8385;3;8;26-04-2028;12;480.0
8386;5;1;28-11-2028;12;9600.0
8387;6;12;05-02-2029;7;70.0
8388;3;5;27-12-2030;11;220.0
8389;3;7;26-05-2030;5;450.0
8390;2;1;06-06-2028;15;12000.0
8391;5;6;05-02-2028;10;1800.0
8392;2;8;11-04-2028;9;360.0
8393;1;1;06-03-2026;13;10400.0
8394;6;9;11-09-2028;5;750.0
8395;2;9;14-10-2029;15;2250.0
8396;4;10;14-07-2028;10;450.0
8397;5;6;02-06-2028;13;2340.0
8398;2;9;12-03-2028;12;1800.0
8399;1;3;13-01-2027;7;2100.0
8400;3;1;08-01-2029;13;10400.0
8401;5;4;20-08-2026;11;110.0
8402;3;6;26-10-2029;14;2520.0
8403;1;1;09-12-2030;5;4000.0
8404;5;6;02-07-2030;5;900.0
8405;6;7;29-03-2026;5;450.0
8406;1;2;21-11-2030;6;3000.0
8407;1;8;09-02-2028;9;360.0
8408;1;6;17-05-2030;6;1080.0
8409;2;7;29-09-2030;7;630.0
8410;4;6;02-08-2029;13;2340.0
